平成30年1月1日住民基本台帳人口・世帯数、平成29年（1月1日から同年12月31日まで）人口動態（市区町村別）（総計）,,,,,,,,,,,,,,,,,,,,,,,,（単位：人、世帯、％）
団体コード,都道府県名,市区町村名,平成30年,,,,平成29年,,,,,,,,,,,,,,,,,
,,,人口,,,世帯数,住民票記載数,,,,,,住民票消除数,,,,,,増減数(Ａ)-(Ｂ),増減率,自然増減数,自然増減率,社会増減数,社会増減率
団体コード,,,男,女,人,,転入者数（国内）,転入者数（国外）,転入者数（計）,出生者数,その他（計）,計（Ａ）,転出者数（国内）,転出者数（国外）,転出者数（計）,死亡者数,その他（計）,計（Ｂ）,,,,,,
033022,岩手県,岩手郡葛巻町,"3,084","3,271","6,355","2,754",150,3,153,23,1,177,162,5,167,141,0,308,-131,-2.02 ,-118,-1.82 ,-13,-0.20 
033031,岩手県,岩手郡岩手町,"6,743","7,018","13,761","5,444",300,3,303,57,11,371,378,23,401,245,11,657,-286,-2.04 ,-188,-1.34 ,-98,-0.70 
033201,岩手県,紫波郡,"28,982","31,678","60,660","22,111","1,941",71,"2,012",441,19,"2,472","1,884",31,"1,915",628,7,"2,550",-78,-0.13 ,-187,-0.31 ,109,0.18 
033219,岩手県,紫波郡紫波町,"15,897","17,391","33,288","11,885",856,54,910,214,14,"1,138",946,17,963,378,4,"1,345",-207,-0.62 ,-164,-0.49 ,-43,-0.13 
033227,岩手県,紫波郡矢巾町,"13,085","14,287","27,372","10,226","1,085",17,"1,102",227,5,"1,334",938,14,952,250,3,"1,205",129,0.47 ,-23,-0.08 ,152,0.56 
033600,岩手県,和賀郡,"2,739","3,100","5,839","2,332",85,3,88,22,0,110,143,3,146,113,4,263,-153,-2.55 ,-91,-1.52 ,-62,-1.03 
033669,岩手県,和賀郡西和賀町,"2,739","3,100","5,839","2,332",85,3,88,22,0,110,143,3,146,113,4,263,-153,-2.55 ,-91,-1.52 ,-62,-1.03 
033804,岩手県,胆沢郡,"7,932","7,819","15,751","5,966",499,17,516,114,2,632,550,21,571,228,17,816,-184,-1.15 ,-114,-0.72 ,-70,-0.44 
033812,岩手県,胆沢郡金ケ崎町,"7,932","7,819","15,751","5,966",499,17,516,114,2,632,550,21,571,228,17,816,-184,-1.15 ,-114,-0.72 ,-70,-0.44 
034002,岩手県,西磐井郡,"3,769","4,011","7,780","2,652",154,6,160,50,2,212,190,5,195,120,3,318,-106,-1.34 ,-70,-0.89 ,-36,-0.46 
034029,岩手県,西磐井郡平泉町,"3,769","4,011","7,780","2,652",154,6,160,50,2,212,190,5,195,120,3,318,-106,-1.34 ,-70,-0.89 ,-36,-0.46 
034401,岩手県,気仙郡,"2,752","2,900","5,652","2,186",108,8,116,23,0,139,180,6,186,114,29,329,-190,-3.25 ,-91,-1.56 ,-99,-1.69 
034410,岩手県,気仙郡住田町,"2,752","2,900","5,652","2,186",108,8,116,23,0,139,180,6,186,114,29,329,-190,-3.25 ,-91,-1.56 ,-99,-1.69 
034606,岩手県,上閉伊郡,"5,786","6,269","12,055","5,414",320,3,323,74,2,399,420,1,421,214,7,642,-243,-1.98 ,-140,-1.14 ,-103,-0.84 
034614,岩手県,上閉伊郡大槌町,"5,786","6,269","12,055","5,414",320,3,323,74,2,399,420,1,421,214,7,642,-243,-1.98 ,-140,-1.14 ,-103,-0.84 
034801,岩手県,下閉伊郡,"15,628","16,278","31,906","13,763",748,9,757,178,8,943,919,14,933,535,15,"1,483",-540,-1.66 ,-357,-1.10 ,-183,-0.56 
034827,岩手県,下閉伊郡山田町,"7,802","8,182","15,984","6,663",392,3,395,97,1,493,461,4,465,230,5,700,-207,-1.28 ,-133,-0.82 ,-74,-0.46 
034835,岩手県,下閉伊郡岩泉町,"4,697","4,916","9,613","4,489",225,6,231,41,2,274,312,4,316,178,9,503,-229,-2.33 ,-137,-1.39 ,-92,-0.93 
034843,岩手県,下閉伊郡田野畑村,"1,754","1,779","3,533","1,449",76,0,76,21,2,99,80,3,83,73,0,156,-57,-1.59 ,-52,-1.45 ,-5,-0.14 
034851,岩手県,下閉伊郡普代村,"1,375","1,401","2,776","1,162",55,0,55,19,3,77,66,3,69,54,1,124,-47,-1.66 ,-35,-1.24 ,-12,-0.43 
035009,岩手県,九戸郡,"17,817","18,955","36,772","14,445",658,17,675,166,20,861,971,11,982,625,45,"1,652",-791,-2.11 ,-459,-1.22 ,-332,-0.88 
035017,岩手県,九戸郡軽米町,"4,587","4,812","9,399","3,780",209,0,209,44,15,268,270,2,272,167,13,452,-184,-1.92 ,-123,-1.28 ,-61,-0.64 
035033,岩手県,九戸郡野田村,"2,072","2,243","4,315","1,649",77,1,78,23,0,101,120,0,120,63,0,183,-82,-1.86 ,-40,-0.91 ,-42,-0.96 
035068,岩手県,九戸郡九戸村,"2,852","3,075","5,927","2,166",92,5,97,24,2,123,151,0,151,103,10,264,-141,-2.32 ,-79,-1.30 ,-62,-1.02 
035076,岩手県,九戸郡洋野町,"8,306","8,825","17,131","6,850",280,11,291,75,3,369,430,9,439,292,22,753,-384,-2.19 ,-217,-1.24 ,-167,-0.95 
035203,岩手県,二戸郡,"6,145","6,685","12,830","5,764",255,12,267,53,1,321,315,29,344,220,13,577,-256,-1.96 ,-167,-1.28 ,-89,-0.68 
035246,岩手県,二戸郡一戸町,"6,145","6,685","12,830","5,764",255,12,267,53,1,321,315,29,344,220,13,577,-256,-1.96 ,-167,-1.28 ,-89,-0.68 
040002,宮城県,,"1,128,109","1,183,971","2,312,080","989,296","106,012","5,189","111,201","16,830","1,186","129,217","107,514","3,057","110,571","24,078","1,926","136,575","-7,358",-0.32 ,"-7,248",-0.31 ,-110,-0.00 
041009,宮城県,仙台市,"514,424","546,121","1,060,545","505,653","65,151","3,409","68,560","8,729",796,"78,085","64,215","1,855","66,070","8,825","1,162","76,057","2,028",0.19 ,-96,-0.01 ,"2,124",0.20 
041017,宮城県,仙台市青葉区,"140,483","152,166","292,649","150,268","19,226","1,850","21,076","2,249",235,"23,560","19,278","1,003","20,281","2,473",492,"23,246",314,0.11 ,-224,-0.08 ,538,0.18 
041025,宮城県,仙台市宮城野区,"92,949","96,828","189,777","92,006","13,351",417,"13,768","1,909",187,"15,864","13,752",182,"13,934","1,501",195,"15,630",234,0.12 ,408,0.22 ,-174,-0.09 
041033,宮城県,仙台市若林区,"66,155","68,764","134,919","65,046","9,427",313,"9,740","1,227",132,"11,099","8,698",178,"8,876","1,148",110,"10,134",965,0.72 ,79,0.06 ,886,0.66 
041041,宮城県,仙台市太白区,"110,666","117,644","228,310","104,254","12,975",505,"13,480","1,864",128,"15,472","11,828",234,"12,062","1,996",163,"14,221","1,251",0.55 ,-132,-0.06 ,"1,383",0.61 
041050,宮城県,仙台市泉区,"104,171","110,719","214,890","94,079","10,172",324,"10,496","1,480",114,"12,090","10,659",258,"10,917","1,707",202,"12,826",-736,-0.34 ,-227,-0.11 ,-509,-0.24 
042021,宮城県,石巻市,"71,106","75,056","146,162","61,259","3,641",199,"3,840",875,31,"4,746","4,088",103,"4,191","1,850",170,"6,211","-1,465",-0.99 ,-975,-0.66 ,-490,-0.33 
