令和3年1月1日住民基本台帳人口・世帯数、令和2年（1月1日から同年12月31日まで）人口動態（市区町村別）（総計）,,,
,,,令和3年
,,,2021年
,,,人口
,,,計
団体コード,都道府県名,市区町村名,人
032069,岩手県,北上市,92370 
032077,岩手県,久慈市,34094 
032085,岩手県,遠野市,26013 
032093,岩手県,一関市,113604 
032107,岩手県,陸前高田市,18637 
032115,岩手県,釜石市,32176 
032131,岩手県,二戸市,26138 
032140,岩手県,八幡平市,24788 
032158,岩手県,奥州市,114644 
032166,岩手県,滝沢市,55605 
033006,岩手県,岩手郡,34813 
033014,岩手県,岩手郡雫石町,16113 
033022,岩手県,岩手郡葛巻町,5874 
033031,岩手県,岩手郡岩手町,12826 
033201,岩手県,紫波郡,60311 
033219,岩手県,紫波郡紫波町,33178 
033227,岩手県,紫波郡矢巾町,27133 
033600,岩手県,和賀郡,5364 
033669,岩手県,和賀郡西和賀町,5364 
033804,岩手県,胆沢郡,15561 
033812,岩手県,胆沢郡金ケ崎町,15561 
034002,岩手県,西磐井郡,7330 
034029,岩手県,西磐井郡平泉町,7330 
034401,岩手県,気仙郡,5225 
034410,岩手県,気仙郡住田町,5225 
034606,岩手県,上閉伊郡,11417 
034614,岩手県,上閉伊郡大槌町,11417 
034801,岩手県,下閉伊郡,29706 
034827,岩手県,下閉伊郡山田町,15073 
034835,岩手県,下閉伊郡岩泉町,8870 
034843,岩手県,下閉伊郡田野畑村,3193 
034851,岩手県,下閉伊郡普代村,2570 
035009,岩手県,九戸郡,34583 
035017,岩手県,九戸郡軽米町,8773 
035033,岩手県,九戸郡野田村,4170 
035068,岩手県,九戸郡九戸村,5608 
035076,岩手県,九戸郡洋野町,16032 
035203,岩手県,二戸郡,11899 
035246,岩手県,二戸郡一戸町,11899 
040002,宮城県,-,2282106 
041009,宮城県,仙台市,1065932 
041017,宮城県,仙台市青葉区,293003 
041025,宮城県,仙台市宮城野区,190567 
041033,宮城県,仙台市若林区,137281 
041041,宮城県,仙台市太白区,232642 
041050,宮城県,仙台市泉区,212439 
042021,宮城県,石巻市,140824 
042030,宮城県,塩竈市,53474 
042056,宮城県,気仙沼市,61445 
042064,宮城県,白石市,33082 
042072,宮城県,名取市,79655 
042081,宮城県,角田市,28212 
042099,宮城県,多賀城市,62311 
042111,宮城県,岩沼市,43917 
042129,宮城県,登米市,77392 
042137,宮城県,栗原市,65811 
042145,宮城県,東松島市,39588 
042153,宮城県,大崎市,128297 
042161,宮城県,富谷市,52431 
043001,宮城県,刈田郡,13027 
043010,宮城県,刈田郡蔵王町,11706 
043028,宮城県,刈田郡七ヶ宿町,1321 
043206,宮城県,柴田郡,80364 
043214,宮城県,柴田郡大河原町,23567 
043222,宮城県,柴田郡村田町,10606 
043231,宮城県,柴田郡柴田町,37598 
043249,宮城県,柴田郡川崎町,8593 
043401,宮城県,伊具郡,12904 
043419,宮城県,伊具郡丸森町,12904 
043605,宮城県,亘理郡,45526 
043613,宮城県,亘理郡亘理町,33445 
043621,宮城県,亘理郡山元町,12081 
044008,宮城県,宮城郡,68150 
044016,宮城県,宮城郡松島町,13678 
044041,宮城県,宮城郡七ヶ浜町,18445 
044067,宮城県,宮城郡利府町,36027 
044202,宮城県,黒川郡,42129 
044211,宮城県,黒川郡大和町,28327 
044229,宮城県,黒川郡大郷町,7932 
044245,宮城県,黒川郡大衡村,5870 
044407,宮城県,加美郡,29216 
044440,宮城県,加美郡色麻町,6648 
044458,宮城県,加美郡加美町,22568 
045004,宮城県,遠田郡,39761 
045012,宮城県,遠田郡涌谷町,15548 
045055,宮城県,遠田郡美里町,24213 
045802,宮城県,牡鹿郡,6232 
045811,宮城県,牡鹿郡女川町,6232 
046001,宮城県,本吉郡,12426 
046060,宮城県,本吉郡南三陸町,12426 
050008,秋田県,-,971604 
052019,秋田県,秋田市,305390 
052027,秋田県,能代市,51409 
052035,秋田県,横手市,87452 
052043,秋田県,大館市,70423 
052060,秋田県,男鹿市,26246 
052078,秋田県,湯沢市,43383 
052094,秋田県,鹿角市,29858 
052108,秋田県,由利本荘市,75040 
052116,秋田県,潟上市,32287 
052124,秋田県,大仙市,79241 
052132,秋田県,北秋田市,30864 
052141,秋田県,にかほ市,23841 
052159,秋田県,仙北市,25310 
053007,秋田県,鹿角郡,4879 
053031,秋田県,鹿角郡小坂町,4879 
053201,秋田県,北秋田郡,2192 
053279,秋田県,北秋田郡上小阿仁村,2192 
053406,秋田県,山本郡,25763 
053465,秋田県,山本郡藤里町,3083 
053481,秋田県,山本郡三種町,15814 
053490,秋田県,山本郡八峰町,6866 
053601,秋田県,南秋田郡,22145 
053619,秋田県,南秋田郡五城目町,8799 
053635,秋田県,南秋田郡八郎潟町,5617 
053660,秋田県,南秋田郡井川町,4587 
053686,秋田県,南秋田郡大潟村,3142 
054208,秋田県,仙北郡,19018 
054348,秋田県,仙北郡美郷町,19018 
054607,秋田県,雄勝郡,16863 
054631,秋田県,雄勝郡羽後町,14344 
054640,秋田県,雄勝郡東成瀬村,2519 
060003,山形県,-,1070017 
062014,山形県,山形市,243684 
062022,山形県,米沢市,78965 
062031,山形県,鶴岡市,124003 
062049,山形県,酒田市,100172 
062057,山形県,新庄市,34787 
062065,山形県,寒河江市,40719 
062073,山形県,上山市,29564 
062081,山形県,村山市,23191 
062090,山形県,長井市,26159 
062103,山形県,天童市,61908 
062111,山形県,東根市,47808 
062120,山形県,尾花沢市,15350 
062138,山形県,南陽市,30740 
063002,山形県,東村山郡,25046 
063011,山形県,東村山郡山辺町,14029 
063029,山形県,東村山郡中山町,11017 
063207,山形県,西村山郡,37449 
063215,山形県,西村山郡河北町,17998 
063223,山形県,西村山郡西川町,5080 
063231,山形県,西村山郡朝日町,6556 
063240,山形県,西村山郡大江町,7815 
063401,山形県,北村山郡,6716 
063410,山形県,北村山郡大石田町,6716 
063606,山形県,最上郡,37458 
063614,山形県,最上郡金山町,5264 
063622,山形県,最上郡最上町,8279 
063631,山形県,最上郡舟形町,5136 
063649,山形県,最上郡真室川町,7310 
063657,山形県,最上郡大蔵村,3107 
063665,山形県,最上郡鮭川村,4039 
063673,山形県,最上郡戸沢村,4323 
063801,山形県,東置賜郡,37541 
063819,山形県,東置賜郡高畠町,22834 
063827,山形県,東置賜郡川西町,14707 
064009,山形県,西置賜郡,27328 
064017,山形県,西置賜郡小国町,7248 
064025,山形県,西置賜郡白鷹町,13256 
064033,山形県,西置賜郡飯豊町,6824 
064203,山形県,東田川郡,28033 
064262,山形県,東田川郡三川町,7377 
064289,山形県,東田川郡庄内町,20656 
064602,山形県,飽海郡,13396 
064611,山形県,飽海郡遊佐町,13396 
070009,福島県,-,1862777 
072010,福島県,福島市,275646 
072028,福島県,会津若松市,117027 
072036,福島県,郡山市,321394 
072044,福島県,いわき市,318490 
072052,福島県,白河市,60110 
072079,福島県,須賀川市,75892 
072087,福島県,喜多方市,46602 
072095,福島県,相馬市,34274 
072109,福島県,二本松市,53654 
072117,福島県,田村市,35653 
072125,福島県,南相馬市,59018 
072133,福島県,伊達市,59213 
072141,福島県,本宮市,30147 
073008,福島県,伊達郡,33016 
073016,福島県,伊達郡桑折町,11568 
073032,福島県,伊達郡国見町,8816 
073083,福島県,伊達郡川俣町,12632 
073202,福島県,安達郡,8772 
073229,福島県,安達郡大玉村,8772 
073407,福島県,岩瀬郡,18184 
073423,福島県,岩瀬郡鏡石町,12669 
073440,福島県,岩瀬郡天栄村,5515 
073601,福島県,南会津郡,25075 
073628,福島県,南会津郡下郷町,5427 
073644,福島県,南会津郡檜枝岐村,522 
073679,福島県,南会津郡只見町,4178 
073687,福島県,南会津郡南会津町,14948 
074004,福島県,耶麻郡,25759 
074021,福島県,耶麻郡北塩原村,2666 
074055,福島県,耶麻郡西会津町,6022 
074071,福島県,耶麻郡磐梯町,3407 
074080,福島県,耶麻郡猪苗代町,13664 
074209,福島県,河沼郡,21831 
074217,福島県,河沼郡会津坂下町,15424 
074225,福島県,河沼郡湯川村,3202 
074233,福島県,河沼郡柳津町,3205 
074403,福島県,大沼郡,24444 
074446,福島県,大沼郡三島町,1528 
074454,福島県,大沼郡金山町,1925 
074462,福島県,大沼郡昭和村,1218 
074471,福島県,大沼郡会津美里町,19773 
074608,福島県,西白河郡,48823 
074616,福島県,西白河郡西郷村,20254 
074641,福島県,西白河郡泉崎村,6358 
074659,福島県,西白河郡中島村,4990 
074667,福島県,西白河郡矢吹町,17221 
074802,福島県,東白川郡,31036 
074811,福島県,東白川郡棚倉町,13751 
074829,福島県,東白川郡矢祭町,5599 
074837,福島県,東白川郡塙町,8462 
074845,福島県,東白川郡鮫川村,3224 
075001,福島県,石川郡,38465 
075019,福島県,石川郡石川町,14744 
075027,福島県,石川郡玉川村,6546 
075035,福島県,石川郡平田村,5900 
075043,福島県,石川郡浅川町,6248 
075051,福島県,石川郡古殿町,5027 
075205,福島県,田村郡,26632 
075213,福島県,田村郡三春町,16816 
075221,福島県,田村郡小野町,9816 
075400,福島県,双葉郡,60513 
075418,福島県,双葉郡広野町,4704 
075426,福島県,双葉郡楢葉町,6767 
075434,福島県,双葉郡富岡町,12374 
075442,福島県,双葉郡川内村,2523 
075451,福島県,双葉郡大熊町,10265 
075469,福島県,双葉郡双葉町,5789 
075477,福島県,双葉郡浪江町,16718 
075485,福島県,双葉郡葛尾村,1373 
075604,福島県,相馬郡,13107 
075612,福島県,相馬郡新地町,7861 
075647,福島県,相馬郡飯舘村,5246 
080004,茨城県,-,2907678 
082015,茨城県,水戸市,271380 
082023,茨城県,日立市,175366 
082031,茨城県,土浦市,141371 
082040,茨城県,古河市,142260 
082058,茨城県,石岡市,73649 
082074,茨城県,結城市,51266 
082082,茨城県,龍ケ崎市,76590 
082104,茨城県,下妻市,43095 
082112,茨城県,常総市,62570 
082121,茨城県,常陸太田市,50278 
082147,茨城県,高萩市,27866 
082155,茨城県,北茨城市,42651 
082163,茨城県,笠間市,74984 
082171,茨城県,取手市,107236 
082198,茨城県,牛久市,84868 
082201,茨城県,つくば市,241809 
082210,茨城県,ひたちなか市,158015 
082228,茨城県,鹿嶋市,67416 
082236,茨城県,潮来市,27613 
082244,茨城県,守谷市,69392 
082252,茨城県,常陸大宮市,40590 
082261,茨城県,那珂市,54440 
082279,茨城県,筑西市,103243 
082287,茨城県,坂東市,53550 
082295,茨城県,稲敷市,39806 
082309,茨城県,かすみがうら市,41200 
082317,茨城県,桜川市,40606 
082325,茨城県,神栖市,95537 
082333,茨城県,行方市,33775 
082341,茨城県,鉾田市,48160 
082350,茨城県,つくばみらい市,52110 
082368,茨城県,小美玉市,50250 
083003,茨城県,東茨城郡,67432 
083020,茨城県,東茨城郡茨城町,32022 
083097,茨城県,東茨城郡大洗町,16464 
083101,茨城県,東茨城郡城里町,18946 
083402,茨城県,那珂郡,38376 
083411,茨城県,那珂郡東海村,38376 
083607,茨城県,久慈郡,16251 
083640,茨城県,久慈郡大子町,16251 
084409,茨城県,稲敷郡,71620 
084425,茨城県,稲敷郡美浦村,14972 
084433,茨城県,稲敷郡阿見町,48070 
084476,茨城県,稲敷郡河内町,8578 
085201,茨城県,結城郡,21736 
085219,茨城県,結城郡八千代町,21736 
085405,茨城県,猿島郡,33459 
085421,茨城県,猿島郡五霞町,8385 
085464,茨城県,猿島郡境町,25074 
085600,茨城県,北相馬郡,15862 
085642,茨城県,北相馬郡利根町,15862 
090000,栃木県,-,1955402 
092011,栃木県,宇都宮市,521104 
092029,栃木県,足利市,146016 
092037,栃木県,栃木市,158397 
092045,栃木県,佐野市,117358 
092053,栃木県,鹿沼市,96340 
